well,date,water_mAOD,depth_below_ground
ceh9,2016-03,7.863,-0.12
ceh9,2016-04,7.833,-0.15
ceh9,2016-05,7.633,-0.35
ceh9,2016-06,7.573,-0.41
ceh9,2016-07,7.353,-0.63
ceh9,2016-08,7.203,-0.78
ceh9,2016-09,7.113,-0.87
ceh9,2016-10,7.183,-0.8
ceh9,2016-11,7.083,-0.9
ceh9,2016-12,7.043,-0.94
ceh9,2017-01,7.118,-0.865
ceh9,2017-02,7.193,-0.79
ceh9,2017-03,7.313,-0.67
ceh9,2017-04,7.123,-0.86
ceh9,2017-05,6.963,-1.02
ceh9,2017-06,6.943,-1.04
ceh9,2017-07,6.833,-1.15
ceh9,2017-08,6.703,-1.28
ceh9,2017-09,6.733,-1.25
ceh9,2017-10,6.673,-1.31
ceh9,2017-11,6.993,-0.99
ceh9,2017-12,7.223,-0.76
ceh9,2018-01,7.323,-0.66
ceh9,2018-02,7.463,-0.52
ceh9,2018-03,7.443,-0.54
ceh9,2018-04,7.423,-0.56
ceh9,2018-05,7.223,-0.76
ceh9,2018-06,7.023,-0.96
ceh9,2018-07,6.883,-1.1
ceh9,2018-08,6.703,-1.28
ceh9,2018-09,6.643,-1.34
ceh9,2018-10,6.723,-1.26
ceh9,2018-11,6.933,-1.05
ceh9,2018-12,7.113,-0.87
ceh9,2019-01,7.083,-0.9
ceh9,2019-02,7.043,-0.94
ceh9,2019-03,7.203,-0.78
ceh9,2019-04,7.143,-0.84
ceh9,2019-05,6.923,-1.06
ceh9,2019-06,6.853,-1.13
ceh9,2019-07,6.703,-1.28
ceh9,2019-08,6.583,-1.4
ceh9,2019-09,6.563,-1.42
ceh9,2019-10,6.833,-1.15
ceh9,2019-11,7.013,-0.97
ceh9,2019-12,7.093,-0.89
ceh9,2020-01,7.233,-0.75
ceh9,2020-02,7.513,-0.47
ceh9,2020-03,7.423,-0.56
ceh9,2020-04,7.273,-0.71
ceh9,2020-05,7.063,-0.92
ceh9,2020-06,6.933,-1.05
ceh9,2020-07,6.853,-1.13
ceh9,2020-08,7.083,-0.9
ceh9,2020-09,7.043,-0.94
ceh9,2020-10,7.283,-0.7
ceh9,2020-11,7.423,-0.56
ceh9,2020-12,7.783,-0.2
ceh9,2021-01,7.883,-0.1
ceh9,2021-02,7.893,-0.09
ceh9,2021-03,7.903,-0.08
ceh9,2021-04,7.853,-0.13
ceh9,2021-05,7.833,-0.15
ceh9,2021-06,7.583,-0.4
ceh9,2021-07,7.363,-0.62
ceh9,2021-08,7.173,-0.81
ceh9,2021-09,7.133,-0.85
ceh9,2021-10,7.623,-0.36
ceh9,2021-11,7.603,-0.38
ceh9,2021-12,7.783,-0.2
ceh9,2022-01,7.683,-0.3
ceh9,2022-02,7.763,-0.22
ceh9,2022-03,7.563,-0.42
ceh9,2022-04,7.403,-0.58
ceh9,2022-05,7.293,-0.69
ceh9,2022-06,7.063,-0.92
ceh9,2022-07,6.903,-1.08
ceh9,2022-08,6.743,-1.24
ceh9,2022-09,6.613,-1.37
ceh9,2022-10,6.583,-1.4
ceh9,2022-11,6.933,-1.05
ceh9,2023-01,7.393,-0.59
ceh9,2023-02,7.203,-0.78
ceh9,2023-03,7.423,-0.56
ceh9,2023-04,7.313,-0.67
ceh9,2023-05,7.093,-0.89
ceh9,2023-06,6.953,-1.03
ceh9,2023-07,6.853,-1.13
ceh9,2023-08,6.873,-1.11
ceh9,2023-09,7.043,-0.94
ceh9,2023-10,7.283,-0.7
ceh9,2023-11,7.393,-0.59
ceh9,2023-12,7.693,-0.29
ceh9,2024-01,7.803,-0.18
ceh9,2024-02,7.883,-0.1
ceh9,2024-03,7.883,-0.1
ceh9,2024-04,7.903,-0.08
ceh9,2024-05,7.783,-0.2
ceh9,2024-06,7.513,-0.47
ceh9,2024-07,7.343,-0.64
ceh9,2024-08,7.163,-0.82
ceh9,2024-09,7.173,-0.81
ceh9,2024-10,7.043,-0.94
ceh9,2024-11,7.053,-0.93
ceh9,2024-12,7.413,-0.57
ceh9,2025-01,7.573,-0.41
ceh9,2025-02,7.593,-0.39
ceh9,2025-03,7.393,-0.59
ceh9,2025-04,7.203,-0.78
ceh9,2025-05,7.143,-0.84
ceh9,2025-06,6.973,-1.01
ceh9,2025-07,6.803,-1.18
ceh9,2025-08,6.643,-1.34
ceh9,2025-09,6.743,-1.24
ceh9,2025-10,6.683,-1.3
ceh9,2025-11,7.293,-0.69
ceh9,2025-12,7.713,-0.27
ceh9,2026-01,7.693,-0.29
ceh9,2026-02,7.843,-0.14
ceh9,2026-03,7.813,-0.17
ceh9,2026-04,7.563,-0.42
ceh9,2026-05,7.343,-0.64
ceh9,2026-06,7.153,-0.83
ceh9,2026-07,6.903,-1.08
ceh9,2026-08,6.783,-1.2
d10,2010-03,9.663,0.06
d10,2010-04,9.303,-0.3
d10,2010-05,9.153,-0.45
d10,2010-06,9.003,-0.6
d10,2010-07,9.133,-0.47
d10,2010-08,8.873,-0.73
d10,2010-09,8.913,-0.69
d10,2010-10,9.013,-0.59
d10,2010-11,9.163,-0.44
d10,2010-12,9.223,-0.38
d10,2011-01,9.313,-0.29
d10,2011-02,9.393,-0.21
d10,2011-03,9.193,-0.41
d10,2011-04,9.053,-0.55
d10,2011-05,8.883,-0.72
d10,2011-06,8.723,-0.88
d10,2011-07,8.543,-1.06
d10,2011-08,8.566,-1.037
d10,2011-11,8.633,-0.97
d10,2011-12,8.873,-0.73
d10,2012-01,8.933,-0.67
d10,2012-02,8.943,-0.66
d10,2012-03,8.803,-0.8
d10,2012-04,8.743,-0.86
d10,2012-05,8.683,-0.92
d10,2012-06,8.733,-0.87
d10,2012-07,8.773,-0.83
d10,2012-08,8.973,-0.63
d10,2012-09,9.133,-0.47
d10,2012-10,9.503,-0.1
d10,2012-11,9.743,0.14
d10,2012-12,9.853,0.25
d10,2013-01,9.833,0.23
d10,2013-02,9.753,0.15
d10,2013-03,9.653,0.05
d10,2013-04,9.503,-0.1
d10,2013-05,9.363,-0.24
d10,2013-06,9.143,-0.46
d10,2013-07,8.923,-0.68
d10,2013-08,8.913,-0.69
d10,2013-09,8.843,-0.76
d10,2013-10,9.123,-0.48
d10,2013-11,9.163,-0.44
d10,2013-12,9.463,-0.14
d10,2014-01,9.763,0.16
d10,2014-02,9.713,0.11
d10,2014-03,9.663,0.06
d10,2014-04,9.613,0.01
d10,2014-05,9.483,-0.12
d10,2014-06,9.143,-0.46
d10,2014-07,8.993,-0.61
d10,2014-08,8.893,-0.71
d10,2014-09,8.743,-0.86
d10,2014-10,9.223,-0.38
d10,2014-11,9.193,-0.41
d10,2014-12,9.343,-0.26
d10,2015-01,9.503,-0.1
d10,2015-02,9.403,-0.2
d10,2015-03,9.373,-0.23
d10,2015-04,9.183,-0.42
d10,2015-05,9.243,-0.36
d10,2015-06,8.993,-0.61
d10,2015-07,8.843,-0.76
d10,2015-08,8.693,-0.91
d10,2015-09,8.563,-1.04
d10,2015-10,8.513,-1.09
d10,2015-11,8.933,-0.67
d10,2015-12,9.803,0.2
d10,2016-01,9.773,0.17
d10,2016-02,9.803,0.2
d10,2016-03,9.753,0.15
d10,2016-04,9.523,-0.08
d10,2016-05,9.393,-0.21
d10,2016-06,9.393,-0.21
d10,2016-07,9.183,-0.42
d10,2016-08,9.073,-0.53
d10,2016-09,8.973,-0.63
d10,2016-10,8.863,-0.74
d10,2016-11,9.073,-0.53
d10,2016-12,9.023,-0.58
d10,2017-01,9.128,-0.475
d10,2017-02,9.233,-0.37
d10,2017-03,9.393,-0.21
d10,2017-04,9.113,-0.49
d10,2017-05,8.933,-0.67
d10,2017-06,8.943,-0.66
d10,2017-07,8.783,-0.82
d10,2017-08,8.663,-0.94
d10,2017-09,8.853,-0.75
d10,2017-10,8.783,-0.82
d10,2017-11,9.183,-0.42
d10,2017-12,9.443,-0.16
d10,2018-01,9.553,-0.05
d10,2018-02,9.583,-0.02
d10,2018-03,9.613,0.01
d10,2018-04,9.513,-0.09
d10,2018-05,9.243,-0.36
d10,2018-06,8.953,-0.65
d10,2018-07,8.793,-0.81
d10,2018-08,8.553,-1.05
d10,2018-09,8.593,-1.01
d10,2018-10,8.713,-0.89
d10,2018-11,8.963,-0.64
d10,2018-12,9.213,-0.39
d10,2019-01,9.153,-0.45
d10,2019-02,9.143,-0.46
d10,2019-03,9.293,-0.31
d10,2019-04,9.283,-0.32
d10,2019-05,9.043,-0.56
d10,2019-06,8.893,-0.71
d10,2019-07,8.833,-0.77
d10,2019-08,8.633,-0.97
d10,2019-09,8.603,-1.0
d10,2019-10,8.983,-0.62
d10,2019-11,9.213,-0.39
d10,2019-12,9.283,-0.32
d10,2020-01,9.493,-0.11
d10,2020-02,9.783,0.18
d10,2020-03,9.593,-0.01
d10,2020-04,9.343,-0.26
d10,2020-05,9.053,-0.55
d10,2020-06,8.893,-0.71
d10,2020-07,8.683,-0.92
d10,2020-08,9.043,-0.56
d10,2020-09,9.053,-0.55
d10,2020-10,9.433,-0.17
d10,2020-11,9.583,-0.02
d10,2020-12,9.823,0.22
d10,2021-01,9.853,0.25
d10,2021-02,9.853,0.25
d10,2021-03,9.753,0.15
d10,2021-04,9.533,-0.07
d10,2021-05,9.643,0.04
d10,2021-06,9.293,-0.31
d10,2021-07,9.023,-0.58
d10,2021-08,8.853,-0.75
d10,2021-09,8.853,-0.75
d10,2021-10,9.553,-0.05
d10,2021-11,9.423,-0.18
d10,2021-12,9.733,0.13
d10,2022-01,9.553,-0.05
d10,2022-02,9.693,0.09
d10,2022-03,9.433,-0.17
d10,2022-04,9.303,-0.3
d10,2022-05,9.223,-0.38
d10,2022-06,8.923,-0.68
d10,2022-07,8.723,-0.88
d10,2022-08,8.563,-1.04
d10,2022-09,8.553,-1.05
d10,2022-10,8.513,-1.09
d10,2022-11,8.943,-0.66
d10,2023-01,9.393,-0.21
d10,2023-02,9.283,-0.32
d10,2023-03,9.553,-0.05
d10,2023-04,9.393,-0.21
d10,2023-05,9.133,-0.47
d10,2023-06,8.863,-0.74
d10,2023-07,8.893,-0.71
d10,2023-08,8.863,-0.74
d10,2023-09,9.123,-0.48
d10,2023-10,9.353,-0.25
d10,2023-11,9.543,-0.06
d10,2023-12,9.723,0.12
d10,2024-01,9.803,0.2
d10,2024-02,9.823,0.22
d10,2024-03,9.803,0.2
d10,2024-04,9.683,0.08
d10,2024-05,9.473,-0.13
d10,2024-06,9.213,-0.39
d10,2024-07,8.963,-0.64
d10,2024-08,8.943,-0.66
d10,2024-09,8.943,-0.66
d10,2024-10,9.043,-0.56
d10,2024-11,9.053,-0.55
d10,2024-12,9.483,-0.12
d10,2025-01,9.693,0.09
d10,2025-02,9.643,0.04
d10,2025-03,9.363,-0.24
d10,2025-04,9.183,-0.42
d10,2025-05,8.963,-0.64
d10,2025-06,8.923,-0.68
d10,2025-07,8.713,-0.89
d10,2025-08,8.553,-1.05
d10,2025-09,8.743,-0.86
d10,2025-10,8.653,-0.95
d10,2025-11,9.533,-0.07
d10,2025-12,9.703,0.1
d10,2026-01,9.703,0.1
d10,2026-02,9.793,0.19
d10,2026-03,9.583,-0.02
d10,2026-04,9.433,-0.17
d10,2026-05,9.223,-0.38
d10,2026-06,8.963,-0.64
d10,2026-07,8.703,-0.9
d10,2026-08,8.543,-1.06
d15,2010-03,10.461,0.09
d15,2010-04,10.131,-0.24
d15,2010-05,9.951,-0.42
d15,2010-06,9.791,-0.58
d15,2010-07,9.981,-0.39
d15,2010-08,9.661,-0.71
d15,2010-09,9.731,-0.64
d15,2010-10,9.821,-0.55
d15,2010-11,9.961,-0.41
d15,2010-12,10.041,-0.33
d15,2011-01,10.081,-0.29
d15,2011-02,10.191,-0.18
d15,2011-03,9.981,-0.39
d15,2011-04,9.811,-0.56
d15,2011-05,9.661,-0.71
d15,2011-06,9.501,-0.87
d15,2011-07,9.351,-1.02
d15,2011-08,9.251,-1.12
d15,2011-09,9.281,-1.09
d15,2011-11,9.341,-1.03
d15,2011-12,9.591,-0.78
d15,2012-01,9.621,-0.75
d15,2012-02,9.661,-0.71
d15,2012-03,9.471,-0.9
d15,2012-04,9.371,-1.0
d15,2012-05,9.331,-1.04
d15,2012-06,9.361,-1.01
d15,2012-07,9.441,-0.93
d15,2012-08,9.531,-0.84
d15,2012-09,9.631,-0.74
d15,2012-10,10.011,-0.36
d15,2012-11,10.491,0.12
d15,2012-12,10.691,0.32
d15,2013-01,10.691,0.32
d15,2013-02,10.641,0.27
d15,2013-03,10.501,0.13
d15,2013-04,10.311,-0.06
d15,2013-05,10.161,-0.21
d15,2013-06,9.931,-0.44
d15,2013-07,9.731,-0.64
d15,2013-08,9.731,-0.64
d15,2013-09,9.671,-0.7
d15,2013-10,9.991,-0.38
d15,2013-11,9.961,-0.41
d15,2013-12,10.321,-0.05
d15,2014-01,10.681,0.31
d15,2014-02,10.691,0.32
d15,2014-03,10.621,0.25
d15,2014-04,10.421,0.05
d15,2014-05,10.331,-0.04
d15,2014-06,10.011,-0.36
d15,2014-07,9.791,-0.58
d15,2014-08,9.691,-0.68
d15,2014-09,9.541,-0.83
d15,2014-10,9.951,-0.42
d15,2014-11,10.061,-0.31
d15,2014-12,10.201,-0.17
d15,2015-01,10.411,0.04
d15,2015-02,10.231,-0.14
d15,2015-03,10.201,-0.17
d15,2015-04,9.991,-0.38
d15,2015-05,10.051,-0.32
d15,2015-06,9.781,-0.59
d15,2015-07,9.641,-0.73
d15,2015-08,9.481,-0.89
d15,2015-09,9.371,-1.0
d15,2015-10,9.311,-1.06
d15,2015-11,9.711,-0.66
d15,2015-12,10.691,0.32
d15,2016-01,10.691,0.32
d15,2016-02,10.691,0.32
d15,2016-03,10.621,0.25
d15,2016-04,10.551,0.18
d15,2016-05,10.241,-0.13
d15,2016-06,10.211,-0.16
d15,2016-07,10.001,-0.37
d15,2016-08,9.891,-0.48
d15,2016-09,9.811,-0.56
d15,2016-10,9.691,-0.68
d15,2016-11,9.881,-0.49
d15,2016-12,9.851,-0.52
d15,2017-01,9.951,-0.42
d15,2017-02,10.051,-0.32
d15,2017-03,10.211,-0.16
d15,2017-04,9.931,-0.44
d15,2017-05,9.731,-0.64
d15,2017-06,9.721,-0.65
d15,2017-07,9.581,-0.79
d15,2017-08,9.451,-0.92
d15,2017-09,9.611,-0.76
d15,2017-10,9.531,-0.84
d15,2017-11,9.901,-0.47
d15,2017-12,10.151,-0.22
d15,2018-01,10.301,-0.07
d15,2018-02,10.351,-0.02
d15,2018-03,10.391,0.02
d15,2018-04,10.271,-0.1
d15,2018-05,10.001,-0.37
d15,2018-06,9.721,-0.65
d15,2018-07,9.491,-0.88
d15,2018-08,9.361,-1.01
d15,2018-09,9.401,-0.97
d15,2018-10,9.481,-0.89
d15,2018-11,9.751,-0.62
d15,2018-12,10.031,-0.34
d15,2019-01,9.901,-0.47
d15,2019-02,9.901,-0.47
d15,2019-03,10.091,-0.28
d15,2019-04,10.011,-0.36
d15,2019-05,9.781,-0.59
d15,2019-06,9.641,-0.73
d15,2019-07,9.461,-0.91
d15,2019-08,9.341,-1.03
d15,2019-09,9.321,-1.05
d15,2019-10,9.681,-0.69
d15,2019-11,9.921,-0.45
d15,2019-12,9.981,-0.39
d15,2020-01,10.201,-0.17
d15,2020-02,10.581,0.21
d15,2020-03,10.331,-0.04
d15,2020-04,10.041,-0.33
d15,2020-05,9.781,-0.59
d15,2020-06,9.611,-0.76
d15,2020-07,9.631,-0.74
d15,2020-08,9.951,-0.42
d15,2020-09,9.811,-0.56
d15,2020-10,10.141,-0.23
d15,2020-11,10.321,-0.05
d15,2020-12,10.701,0.33
d15,2021-01,10.721,0.35
d15,2021-02,10.711,0.34
d15,2021-03,10.681,0.31
d15,2021-04,10.421,0.05
d15,2021-05,10.561,0.19
d15,2021-06,10.141,-0.23
d15,2021-07,9.871,-0.5
d15,2021-08,9.731,-0.64
d15,2021-09,9.771,-0.6
d15,2021-10,10.401,0.03
d15,2021-11,10.381,0.01
d15,2021-12,10.641,0.27
d15,2022-01,10.501,0.13
d15,2022-02,10.621,0.25
d15,2022-03,10.341,-0.03
d15,2022-04,10.141,-0.23
d15,2022-05,10.041,-0.33
d15,2022-06,9.761,-0.61
d15,2022-07,9.571,-0.8
d15,2022-08,9.431,-0.94
d15,2022-09,9.291,-1.08
d15,2022-10,9.391,-0.98
d15,2022-11,9.781,-0.59
d15,2023-01,10.261,-0.11
d15,2023-02,10.071,-0.3
d15,2023-03,10.401,0.03
d15,2023-04,10.191,-0.18
d15,2023-05,9.921,-0.45
d15,2023-06,9.621,-0.75
d15,2023-07,9.641,-0.73
d15,2023-08,9.661,-0.71
d15,2023-09,10.071,-0.3
d15,2023-10,10.191,-0.18
d15,2023-11,10.371,0.0
d15,2023-12,10.651,0.28
d15,2024-01,10.701,0.33
d15,2024-02,10.711,0.34
d15,2024-03,10.811,0.44
d15,2024-04,10.621,0.25
d15,2024-05,10.381,0.01
d15,2024-06,10.061,-0.31
d15,2024-07,9.791,-0.58
d15,2024-08,9.761,-0.61
d15,2024-09,9.781,-0.59
d15,2024-10,9.851,-0.52
d15,2024-11,9.841,-0.53
d15,2024-12,10.351,-0.02
d15,2025-01,10.571,0.2
d15,2025-02,10.521,0.15
d15,2025-03,10.171,-0.2
d15,2025-04,9.971,-0.4
d15,2025-05,9.851,-0.52
d15,2025-06,9.661,-0.71
d15,2025-07,9.411,-0.96
d15,2025-08,9.351,-1.02
d15,2025-09,9.551,-0.82
d15,2025-10,9.501,-0.87
d15,2025-11,10.331,-0.04
d15,2025-12,10.601,0.23
d15,2026-01,10.611,0.24
d15,2026-02,10.701,0.33
d15,2026-03,10.671,0.3
d15,2026-04,10.371,0.0
d15,2026-05,9.981,-0.39
d15,2026-06,9.631,-0.74
d15,2026-07,9.491,-0.88
d15,2026-08,9.351,-1.02
d17,2010-03,7.799,-0.13
d17,2010-04,7.669,-0.26
d17,2010-05,7.539,-0.39
d17,2010-06,7.329,-0.6
d17,2010-07,7.559,-0.37
d17,2010-08,7.219,-0.71
d17,2010-09,7.319,-0.61
d17,2010-10,7.419,-0.51
d17,2010-11,7.529,-0.4
d17,2010-12,7.629,-0.3
d17,2011-01,7.649,-0.28
d17,2011-02,7.749,-0.18
d17,2011-03,7.559,-0.37
d17,2011-04,7.369,-0.56
d17,2011-05,7.229,-0.7
d17,2011-06,7.099,-0.83
d17,2011-07,6.959,-0.97
d17,2011-08,6.879,-1.05
d17,2011-09,6.981,-0.948
d17,2011-10,7.079,-0.85
d17,2011-11,7.089,-0.84
d17,2011-12,7.299,-0.63
d17,2012-01,7.319,-0.61
d17,2012-02,7.319,-0.61
d17,2012-03,7.159,-0.77
d17,2012-04,7.089,-0.84
d17,2012-05,7.009,-0.92
d17,2012-06,7.079,-0.85
d17,2012-07,7.099,-0.83
d17,2012-08,7.249,-0.68
d17,2012-09,7.389,-0.54
d17,2012-10,7.779,-0.15
d17,2012-11,8.149,0.22
d17,2012-12,8.219,0.29
d17,2013-01,8.199,0.27
d17,2013-02,8.149,0.22
d17,2013-03,8.129,0.2
d17,2013-04,7.829,-0.1
d17,2013-05,7.709,-0.22
d17,2013-06,7.499,-0.43
d17,2013-07,7.359,-0.57
d17,2013-08,7.339,-0.59
d17,2013-09,7.269,-0.66
d17,2013-10,7.589,-0.34
d17,2013-11,7.529,-0.4
d17,2013-12,8.049,0.12
d17,2014-01,8.179,0.25
d17,2014-02,8.199,0.27
d17,2014-03,8.159,0.23
d17,2014-04,7.949,0.02
d17,2014-05,7.809,-0.12
d17,2014-06,7.519,-0.41
d17,2014-07,7.339,-0.59
d17,2014-08,7.259,-0.67
d17,2014-09,7.119,-0.81
d17,2014-10,7.599,-0.33
d17,2014-11,7.649,-0.28
d17,2014-12,7.779,-0.15
d17,2015-01,7.949,0.02
d17,2015-02,7.789,-0.14
d17,2015-03,7.739,-0.19
d17,2015-04,7.519,-0.41
d17,2015-05,7.619,-0.31
d17,2015-06,7.339,-0.59
d17,2015-07,7.239,-0.69
d17,2015-08,7.089,-0.84
d17,2015-09,6.979,-0.95
d17,2015-10,6.969,-0.96
d17,2015-11,7.369,-0.56
d17,2015-12,8.199,0.27
d17,2016-01,8.179,0.25
d17,2016-02,8.209,0.28
d17,2016-03,8.159,0.23
d17,2016-04,8.029,0.1
d17,2016-05,7.719,-0.21
d17,2016-06,7.809,-0.12
d17,2016-07,7.579,-0.35
d17,2016-08,7.479,-0.45
d17,2016-09,7.399,-0.53
d17,2016-10,7.299,-0.63
d17,2016-11,7.469,-0.46
d17,2016-12,7.439,-0.49
d17,2017-01,7.564,-0.365
d17,2017-02,7.689,-0.24
d17,2017-03,7.829,-0.1
d17,2017-04,7.489,-0.44
d17,2017-05,7.299,-0.63
d17,2017-06,7.339,-0.59
d17,2017-07,7.179,-0.75
d17,2017-08,7.059,-0.87
d17,2017-09,7.229,-0.7
d17,2017-10,7.139,-0.79
d17,2017-11,7.539,-0.39
d17,2017-12,7.739,-0.19
d17,2018-01,7.899,-0.03
d17,2018-02,7.919,-0.01
d17,2018-03,7.939,0.01
d17,2018-04,7.829,-0.1
d17,2018-05,7.539,-0.39
d17,2018-06,7.279,-0.65
d17,2018-07,7.109,-0.82
d17,2018-08,6.939,-0.99
d17,2018-09,7.009,-0.92
d17,2018-10,7.099,-0.83
d17,2018-11,7.399,-0.53
d17,2018-12,7.619,-0.31
d17,2019-01,7.549,-0.38
d17,2019-02,7.529,-0.4
d17,2019-03,7.649,-0.28
d17,2019-04,7.619,-0.31
d17,2019-05,7.389,-0.54
d17,2019-06,7.249,-0.68
d17,2019-07,7.129,-0.8
d17,2019-08,6.989,-0.94
d17,2019-09,6.979,-0.95
d17,2019-10,7.379,-0.55
d17,2019-11,7.589,-0.34
d17,2019-12,7.609,-0.32
d17,2020-01,7.859,-0.07
d17,2020-02,8.169,0.24
d17,2020-03,7.899,-0.03
d17,2020-04,7.669,-0.26
d17,2020-05,7.369,-0.56
d17,2020-06,7.259,-0.67
d17,2020-07,7.269,-0.66
d17,2020-08,7.649,-0.28
d17,2020-09,7.529,-0.4
d17,2020-10,7.939,0.01
d17,2020-11,7.979,0.05
d17,2020-12,8.199,0.27
d17,2021-01,7.749,-0.18
d17,2021-02,8.219,0.29
d17,2021-03,8.169,0.24
d17,2021-04,7.879,-0.05
d17,2021-05,8.029,0.1
d17,2021-06,7.649,-0.28
d17,2021-07,7.399,-0.53
d17,2021-08,7.259,-0.67
d17,2021-09,7.349,-0.58
d17,2021-10,8.129,0.2
d17,2021-11,7.909,-0.02
d17,2021-12,8.209,0.28
d17,2022-01,7.949,0.02
d17,2022-02,8.099,0.17
d17,2022-03,7.809,-0.12
d17,2022-04,7.669,-0.26
d17,2022-05,7.589,-0.34
d17,2022-06,7.419,-0.51
d17,2022-07,7.139,-0.79
d17,2022-08,6.969,-0.96
d17,2022-09,6.889,-1.04
d17,2022-10,7.009,-0.92
d17,2022-11,7.379,-0.55
d17,2023-01,7.799,-0.13
d17,2023-02,7.639,-0.29
d17,2023-03,7.949,0.02
d17,2023-04,7.729,-0.2
d17,2023-05,7.449,-0.48
d17,2023-06,7.219,-0.71
d17,2023-07,7.279,-0.65
d17,2023-08,7.259,-0.67
d17,2023-09,7.529,-0.4
d17,2023-10,7.759,-0.17
d17,2023-11,7.919,-0.01
d17,2023-12,8.179,0.25
d17,2024-01,8.199,0.27
d17,2024-02,8.269,0.34
d17,2024-03,7.819,-0.11
d17,2024-04,7.879,-0.05
d17,2024-05,7.829,-0.1
d17,2024-06,7.579,-0.35
d17,2024-07,7.319,-0.61
d17,2024-08,7.309,-0.62
d17,2024-09,7.409,-0.52
d17,2024-10,7.439,-0.49
d17,2024-11,7.449,-0.48
d17,2024-12,7.889,-0.04
d17,2025-01,8.119,0.19
d17,2025-02,8.019,0.09
d17,2025-03,7.729,-0.2
d17,2025-04,7.529,-0.4
d17,2025-05,7.439,-0.49
d17,2025-06,7.249,-0.68
d17,2025-07,7.109,-0.82
d17,2025-08,6.959,-0.97
d17,2025-09,7.169,-0.76
d17,2025-10,7.169,-0.76
d17,2025-11,7.979,0.05
d17,2025-12,8.119,0.19
d17,2026-01,8.109,0.18
d17,2026-02,8.209,0.28
d17,2026-03,8.089,0.16
d17,2026-04,7.759,-0.17
d17,2026-05,7.559,-0.37
d17,2026-06,7.309,-0.62
d17,2026-07,7.109,-0.82
d17,2026-08,6.989,-0.94
d25,2010-03,5.101,-0.25
d25,2010-04,4.831,-0.52
d25,2010-05,4.671,-0.68
d25,2010-06,4.531,-0.82
d25,2010-07,4.701,-0.65
d25,2010-08,4.451,-0.9
d25,2010-09,4.501,-0.85
d25,2010-10,4.651,-0.7
d25,2010-11,4.761,-0.59
d25,2010-12,4.781,-0.57
d25,2011-01,4.801,-0.55
d25,2011-02,4.871,-0.48
d25,2011-03,4.681,-0.67
d25,2011-04,4.571,-0.78
d25,2011-05,4.431,-0.92
d25,2011-06,4.321,-1.03
d25,2011-07,4.191,-1.16
d25,2011-08,4.111,-1.24
d25,2011-09,4.228,-1.123
d25,2011-10,4.341,-1.01
d25,2011-11,4.351,-1.0
d25,2011-12,4.561,-0.79
d25,2012-01,4.571,-0.78
d25,2012-02,4.531,-0.82
d25,2012-03,4.371,-0.98
d25,2012-04,4.301,-1.05
d25,2012-05,4.241,-1.11
d25,2012-06,4.301,-1.05
d25,2012-07,4.381,-0.97
d25,2012-08,4.421,-0.93
d25,2012-09,4.561,-0.79
d25,2012-10,4.861,-0.49
d25,2012-11,5.311,-0.04
d25,2012-12,5.591,0.24
d25,2013-01,5.581,0.23
d25,2013-02,5.541,0.19
d25,2013-03,5.351,0.0
d25,2013-04,5.121,-0.23
d25,2013-05,4.911,-0.44
d25,2013-06,4.721,-0.63
d25,2013-07,4.541,-0.81
d25,2013-08,4.551,-0.8
d25,2013-09,4.611,-0.74
d25,2013-10,4.731,-0.62
d25,2013-11,4.721,-0.63
d25,2013-12,4.971,-0.38
d25,2014-01,5.501,0.15
d25,2014-02,5.621,0.27
d25,2014-03,5.521,0.17
d25,2014-04,5.311,-0.04
d25,2014-05,5.081,-0.27
d25,2014-06,4.811,-0.54
d25,2014-07,4.641,-0.71
d25,2014-08,4.521,-0.83
d25,2014-09,4.381,-0.97
d25,2014-10,4.761,-0.59
d25,2014-11,4.861,-0.49
d25,2014-12,4.961,-0.39
d25,2015-01,5.031,-0.32
d25,2015-02,4.861,-0.49
d25,2015-03,4.801,-0.55
d25,2015-04,4.671,-0.68
d25,2015-05,4.661,-0.69
d25,2015-06,4.511,-0.84
d25,2015-07,4.391,-0.96
d25,2015-08,4.281,-1.07
d25,2015-09,4.181,-1.17
d25,2015-10,4.181,-1.17
d25,2015-11,4.531,-0.82
d25,2015-12,5.461,0.11
d25,2016-01,5.591,0.24
d25,2016-02,5.621,0.27
d25,2016-03,5.501,0.15
d25,2016-04,5.371,0.02
d25,2016-05,5.061,-0.29
d25,2016-06,5.001,-0.35
d25,2016-07,4.791,-0.56
d25,2016-08,4.661,-0.69
d25,2016-09,4.601,-0.75
d25,2016-10,4.511,-0.84
d25,2016-11,4.741,-0.61
d25,2016-12,4.601,-0.75
d25,2017-01,4.671,-0.68
d25,2017-02,4.741,-0.61
d25,2017-03,4.851,-0.5
d25,2017-04,4.621,-0.73
d25,2017-05,4.481,-0.87
d25,2017-06,4.471,-0.88
d25,2017-07,4.401,-0.95
d25,2017-08,4.351,-1.0
d25,2017-09,4.371,-0.98
d25,2017-10,4.351,-1.0
d25,2017-11,4.691,-0.66
d25,2017-12,4.861,-0.49
d25,2018-01,4.971,-0.38
d25,2018-02,4.991,-0.36
d25,2018-03,5.011,-0.34
d25,2018-04,4.921,-0.43
d25,2018-05,4.741,-0.61
d25,2018-06,4.501,-0.85
d25,2018-07,4.351,-1.0
d25,2018-08,4.161,-1.19
