h,P_m,PET,P_m_lag1,h_prev,Delta_h,Drainage_Component,Well_Name,Period,neg_h_prev
-0.6855785123966942,0.131,0.0240293433675761,0.0358,-0.7661570247933884,0.08057851239669422,0.0661903119182756,CEH9,Before,0.7661570247933884
-0.6023140495867768,0.1591999999999999,0.0189602648944272,0.131,-0.6855785123966942,0.0832644628099174,-0.16199239849213545,CEH9,Before,0.6855785123966942
-0.5190495867768595,0.1026,0.0211308212565443,0.1591999999999999,-0.6023140495867768,0.08326446280991728,-0.22012488995567656,CEH9,Before,0.6023140495867768
-0.44384297520661153,0.054,0.0336430611274469,0.1026,-0.5190495867768595,0.075206611570248,-0.06439626342329403,CEH9,Before,0.5190495867768595
-0.38,0.0467999999999999,0.0950617894328077,0.0928,-0.28,-0.09999999999999998,-0.04577068794668204,CEH9,Before,0.28
-0.62,0.0482,0.1114667149283253,0.0467999999999999,-0.38,-0.24,-0.0352428690836738,CEH9,Before,0.38
-0.78,0.1094,0.0867842407605443,0.0482,-0.62,-0.16000000000000003,-0.027360353800094606,CEH9,Before,0.62
-0.89,0.008,0.073284763184297,0.1094,-0.78,-0.10999999999999999,-0.15437527411503388,CEH9,Before,0.78
-1.06,0.1586,0.0510163115657431,0.008,-0.89,-0.17000000000000004,-0.045738289709244206,CEH9,Before,0.89
-0.75,0.059,0.0276717307400491,0.1586,-1.06,0.31000000000000005,0.02624322422533107,CEH9,Before,1.06
-0.66,0.0684,0.0189157563345319,0.059,-0.75,0.08999999999999997,0.008518889565847225,CEH9,Before,0.75
-0.65,0.0765999999999999,0.0179120938067647,0.0684,-0.66,0.010000000000000009,-0.09568209241141218,CEH9,Before,0.66
-0.51,0.034,0.016758028259312,0.0765999999999999,-0.65,0.14,0.01242856384786277,CEH9,Before,0.65
-0.63,0.059,0.0292217980918181,0.034,-0.51,-0.12,-0.11578977433057795,CEH9,Before,0.51
-0.68,0.036,0.045919310303167,0.059,-0.63,-0.050000000000000044,-0.056068510965763846,CEH9,Before,0.63
-0.81,0.111,0.065528025554843,0.036,-0.68,-0.13,-0.02895045550176656,CEH9,Before,0.68
-0.79,0.0282,0.0884072189300689,0.111,-0.81,0.020000000000000018,0.014214858327036145,CEH9,Before,0.81
-0.96,0.0664,0.1005021070913783,0.0282,-0.79,-0.16999999999999993,0.04647720838798383,CEH9,Before,0.79
-1.07,0.0688,0.09198461159378,0.0664,-0.96,-0.1100000000000001,-0.0042676119428064485,CEH9,Before,0.96
-1.2,0.0452,0.0647883702674166,0.0688,-1.07,-0.1299999999999999,-0.10568166276964974,CEH9,Before,1.07
-1.33,0.0602,0.0480001375870365,0.0452,-1.2,-0.13000000000000012,-0.09884322583801025,CEH9,Before,1.2
-1.41,0.1344,0.0332604770452743,0.0602,-1.33,-0.07999999999999985,-0.12415239629314204,CEH9,Before,1.33
-1.2,0.2542,0.0288951701427901,0.1344,-1.41,0.20999999999999996,-0.015251459014537283,CEH9,Before,1.41
-0.32,0.1104,0.0209265813637323,0.2542,-1.2,0.8799999999999999,0.35978325836843617,CEH9,Before,1.2
-0.16,0.0812,0.0193207823553236,0.1104,-0.32,0.16,-0.037356421914032954,CEH9,Before,0.32
-0.1,0.0566,0.0281204607788839,0.0812,-0.16,0.06,-0.04631105787832544,CEH9,Before,0.16
-0.12,0.081,0.0407997000451405,0.0566,-0.1,-0.01999999999999999,-0.03490266875783486,CEH9,Before,0.1
-0.15,0.0467999999999999,0.0778803399851474,0.081,-0.12,-0.03,0.003108218795774581,CEH9,Before,0.12
-0.35,0.072,0.0982962049606961,0.0467999999999999,-0.15,-0.19999999999999998,-0.0320240421891429,CEH9,Before,0.15
-0.41,0.0716,0.1038697513504052,0.072,-0.35,-0.06,0.06617613688595894,CEH9,Before,0.35
-0.63,0.0617999999999999,0.0970605148512966,0.0716,-0.41,-0.22000000000000003,-0.11192940514162614,CEH9,Before,0.41
-0.78,0.0945999999999999,0.0756181482032507,0.0617999999999999,-0.63,-0.15000000000000002,-0.0795027054054884,CEH9,Before,0.63
-0.87,0.025,0.0457991580867349,0.0945999999999999,-0.78,-0.08999999999999997,-0.17744352800105867,CEH9,Before,0.78
-0.8,0.0815999999999999,0.0214853539670968,0.025,-0.87,0.06999999999999995,0.07309222901858034,CEH9,Before,0.87
-0.9,0.0757999999999999,0.0227736084745642,0.0815999999999999,-0.8,-0.09999999999999998,-0.22215372344963213,CEH9,Before,0.8
-0.94,0.0386,0.017945191473887,0.0757999999999999,-0.9,-0.039999999999999925,-0.16243494370360556,CEH9,Before,0.9
-0.8611864406779661,0.104,0.0212533893132983,0.0386,-0.94,0.07881355932203382,0.050299084342203995,CEH9,Before,0.94
-0.79,0.0768,0.0363025673098141,0.104,-0.8611864406779661,0.07118644067796609,-0.0641761990365752,CEH9,Before,0.8611864406779661
-0.67,0.017,0.0469725339299765,0.0768,-0.79,0.12,0.07635308338146571,CEH9,Before,0.79
-0.86,0.0314,0.0827422871667585,0.017,-0.67,-0.18999999999999995,0.0023750709872849274,CEH9,Before,0.67
-1.02,0.1291999999999999,0.0982264362407887,0.0314,-0.86,-0.16000000000000003,0.04283751477722986,CEH9,Before,0.86
-1.04,0.0788,0.1034540511032635,0.1291999999999999,-1.02,-0.020000000000000018,-0.02519426952979631,CEH9,Before,1.02
-1.15,0.06,0.0916238627374468,0.0788,-1.04,-0.10999999999999988,-0.033502303014718626,CEH9,Before,1.04
-1.28,0.0862,0.0662149663422362,0.06,-1.15,-0.13000000000000012,-0.08166539155673955,CEH9,Before,1.15
-1.25,0.0658,0.051859877934108,0.0862,-1.28,0.030000000000000027,-0.021396133892090385,CEH9,Before,1.28
-1.31,0.104,0.0254322190955134,0.0658,-1.25,-0.06000000000000005,-0.13876208847141988,CEH9,Before,1.25
-0.99,0.0792,0.0173753308217581,0.104,-1.31,0.32000000000000006,0.1317794251419911,CEH9,After,1.31
-0.76,0.0886,0.016843406399149,0.0792,-0.99,0.22999999999999998,0.09674838576492506,CEH9,After,0.99
-0.66,0.062,0.0130734806917993,0.0886,-0.76,0.09999999999999998,-0.06517791627310532,CEH9,After,0.76
-0.52,0.0948,0.0219099754243658,0.062,-0.66,0.14,0.06005165146059078,CEH9,After,0.66
-0.54,0.065,0.0476546327440168,0.0948,-0.52,-0.020000000000000018,-0.10271703734942736,CEH9,After,0.52
-0.56,0.029,0.0774579471188726,0.065,-0.54,-0.020000000000000018,0.04835083900213294,CEH9,After,0.54
-0.76,0.0108,0.1057139093761601,0.029,-0.56,-0.19999999999999996,0.02921105340597735,CEH9,After,0.56
-0.96,0.049,0.115506484690514,0.0108,-0.76,-0.19999999999999996,0.09798898694173436,CEH9,After,0.76
-1.1,0.0373999999999999,0.0939167922714824,0.049,-0.96,-0.14000000000000012,0.01073755152787087,CEH9,After,0.96
-1.28,0.087,0.0659618410912312,0.0373999999999999,-1.1,-0.17999999999999994,-0.08092588788712954,CEH9,After,1.1
-1.34,0.0975999999999999,0.0444083991785766,0.087,-1.28,-0.06000000000000005,-0.13402692799374727,CEH9,After,1.28
-1.26,0.1392,0.0271936127970865,0.0975999999999999,-1.34,0.08000000000000007,-0.0662322475547737,CEH9,After,1.34
-1.05,0.1128,0.02336955409366,0.1392,-1.26,0.20999999999999996,-0.04160947074107611,CEH9,After,1.26
-0.87,0.0382,0.0179122893806151,0.1128,-1.05,0.18000000000000005,-0.026753243457139496,CEH9,After,1.05
-0.9,0.0504,0.0255738024998631,0.0382,-0.87,-0.030000000000000027,-0.0455383373535425,CEH9,After,0.87
-0.94,0.096,0.034794782798454,0.0504,-0.9,-0.039999999999999925,-0.05755893558463064,CEH9,After,0.9
-0.78,0.0672,0.0516120532400373,0.096,-0.94,0.15999999999999992,0.08560315030056703,CEH9,After,0.94
-0.84,0.0392,0.0681657841856536,0.0672,-0.78,-0.05999999999999994,-0.022607363825771387,CEH9,After,0.78
-1.06,0.0608,0.092120481510294,0.0392,-0.84,-0.22000000000000008,-0.05197037266549309,CEH9,After,0.84
-1.13,0.0322,0.1097485813223114,0.0608,-1.06,-0.06999999999999984,0.09808945947585099,CEH9,After,1.06
-1.28,0.0608,0.0989358321187804,0.0322,-1.13,-0.15000000000000013,0.052997527054779336,CEH9,After,1.13
-1.4,0.0862,0.0699707475329168,0.0608,-1.28,-0.11999999999999988,-0.06299776447859601,CEH9,After,1.28
-1.42,0.1478,0.0431907817709369,0.0862,-1.4,-0.020000000000000018,-0.0956062462893518,CEH9,After,1.4
-1.15,0.093,0.0217215999048298,0.1478,-1.42,0.27,-0.005788648993419264,CEH9,After,1.42
-0.97,0.0602,0.0206794590017241,0.093,-1.15,0.17999999999999994,0.026047121641861577,CEH9,After,1.15
-0.89,0.0728,0.0203284124671498,0.0602,-0.97,0.07999999999999996,-0.0002676649523044583,CEH9,After,0.97
-0.75,0.1134,0.023081649956265,0.0728,-0.89,0.14,0.03873876970012485,CEH9,After,0.89
-0.47,0.031,0.0306170022564282,0.1134,-0.75,0.28,0.10736126825695856,CEH9,After,0.75
-0.56,0.0128,0.0554076360862932,0.031,-0.47,-0.09000000000000008,-0.005831634697334748,CEH9,After,0.47
-0.71,0.0072,0.0780053641747065,0.0128,-0.56,-0.1499999999999999,0.03870714196312025,CEH9,After,0.56
-0.92,0.0764,0.0962307127782272,0.0072,-0.71,-0.21000000000000008,0.042352702309684936,CEH9,After,0.71
-1.05,0.0994,0.0969163493097241,0.0764,-0.92,-0.13,-0.03325868501469209,CEH9,After,0.92
-1.13,0.1192,0.0976132155179787,0.0994,-1.05,-0.07999999999999985,-0.0336695128526846,CEH9,After,1.05
-0.9,0.0606,0.0672317697887623,0.1192,-1.13,0.22999999999999987,0.14641196396552944,CEH9,After,1.13
-0.94,0.116,0.0447405822887121,0.0606,-0.9,-0.039999999999999925,-0.053002558163101635,CEH9,After,0.9
-0.7,0.0848,0.0295056397138296,0.116,-0.94,0.24,0.05833896247272413,CEH9,After,0.94
-0.56,0.1505999999999999,0.0168909492945821,0.0848,-0.7,0.1399999999999999,-0.005866623220122796,CEH9,After,0.7
-0.2,0.1102,0.0129870686539831,0.1505999999999999,-0.56,0.36000000000000004,0.05344460777100787,CEH9,After,0.56
-0.1,0.089,0.0186818521964761,0.1102,-0.2,0.1,-0.09868547891295103,CEH9,After,0.2
-0.09,0.0424,0.0312899332564512,0.089,-0.1,0.010000000000000009,-0.10521553728252739,CEH9,After,0.1
-0.08,0.0158,0.0374313956455442,0.0424,-0.09,0.009999999999999995,0.018015427693016228,CEH9,After,0.09
-0.13,0.1077999999999999,0.0642263455138479,0.0158,-0.08,-0.05,0.09339742298478138,CEH9,After,0.08
-0.15,0.0252,0.0942497072885958,0.1077999999999999,-0.13,-0.01999999999999999,-0.002184426619797397,CEH9,After,0.13
-0.4,0.0272,0.1169174567508262,0.0252,-0.15,-0.25,0.019149386911226696,CEH9,After,0.15
-0.62,0.0456,0.094777510509353,0.0272,-0.4,-0.21999999999999997,-0.01723343506248909,CEH9,After,0.4
-0.81,0.0952,0.0776241874685951,0.0456,-0.62,-0.19000000000000006,-0.07702294516694339,CEH9,After,0.62
-0.85,0.2012,0.0515176231476902,0.0952,-0.81,-0.039999999999999925,-0.11283945216739047,CEH9,After,0.81
-0.36,0.0467999999999999,0.0294710066467027,0.2012,-0.85,0.49,0.11429385102681337,CEH9,After,0.85
-0.38,0.1002,0.019867764121142,0.0467999999999999,-0.36,-0.020000000000000018,-0.07105049340490782,CEH9,After,0.36
-0.2,0.0252,0.0186109214291315,0.1002,-0.38,0.18,0.0038803290969234364,CEH9,After,0.38
-0.3,0.0866,0.0237653141318251,0.0252,-0.2,-0.09999999999999998,-0.09099582320105704,CEH9,After,0.2
-0.22,0.0327999999999999,0.0347917962835035,0.0866,-0.3,0.07999999999999999,-0.019972578690946166,CEH9,After,0.3
-0.42,0.0448,0.045473161701825,0.0327999999999999,-0.22,-0.19999999999999998,-0.147673059515766,CEH9,After,0.22
-0.58,0.0472,0.0756288090461812,0.0448,-0.42,-0.15999999999999998,-0.05077431014786277,CEH9,After,0.42
-0.69,0.0238,0.0905318964807798,0.0472,-0.58,-0.10999999999999999,0.03538208258342834,CEH9,After,0.58
-0.92,0.0168,0.1104619647837164,0.0238,-0.69,-0.2300000000000001,0.0243081338586027,CEH9,After,0.69
-1.08,0.0412,0.1016991709218285,0.0168,-0.92,-0.16000000000000003,0.0857710797209659,CEH9,After,0.92
-1.24,0.0952,0.0699637377456108,0.0412,-1.08,-0.15999999999999992,-0.05840010494188108,CEH9,After,1.08
-1.37,0.116,0.0526106372307681,0.0952,-1.24,-0.13000000000000012,-0.19978700087315726,CEH9,After,1.24
-1.4,0.1258,0.0308987736620354,0.116,-1.37,-0.029999999999999805,-0.20777044399414712,CEH9,After,1.37
-1.05,0.0917999999999999,0.0137812707174706,0.1258,-1.4,0.34999999999999987,0.10211703074769629,CEH9,After,1.4
-0.59,0.0232,0.0219836897846353,0.0917999999999999,-1.05,0.4600000000000001,0.312421103540857,CEH9,After,1.05
-0.78,0.0965999999999999,0.028068936764161,0.0232,-0.59,-0.19000000000000006,-0.1644243530918688,CEH9,After,0.59
-0.56,0.036,0.0440285592259995,0.0965999999999999,-0.78,0.21999999999999997,0.1230589562053031,CEH9,After,0.78
-0.67,0.0273999999999999,0.0781688547498778,0.036,-0.56,-0.10999999999999999,0.02635148253723077,CEH9,After,0.56
-0.89,0.0243999999999999,0.1107041047341038,0.0273999999999999,-0.67,-0.21999999999999997,0.026789353596651855,CEH9,After,0.67
-1.03,0.1128,0.1028168865805784,0.0243999999999999,-0.89,-0.14,0.0915919541131687,CEH9,After,0.89
-1.13,0.1142,0.09381376705751,0.1128,-1.03,-0.09999999999999987,-0.09478382114498973,CEH9,After,1.03
-1.11,0.134,0.0791147484570001,0.1142,-1.13,0.019999999999999796,-0.019020592941935338,CEH9,After,1.13
-0.94,0.1362,0.0482170198018847,0.134,-1.11,0.17000000000000015,-0.0003809351357074997,CEH9,After_Scrape2,1.11
-0.7,0.0754,0.0259060594787389,0.1362,-0.94,0.24,0.002303375378631539,CEH9,After_Scrape2,0.94
-0.59,0.124,0.0215973634135762,0.0754,-0.7,0.10999999999999999,-0.0013249978222058395,CEH9,After_Scrape2,0.7
-0.29,0.1112,0.0174196053541396,0.124,-0.59,0.3,0.06637527871654443,CEH9,After_Scrape2,0.59
-0.18,0.0765999999999999,0.0256833704695574,0.1112,-0.29,0.10999999999999999,-0.07140878692857207,CEH9,After_Scrape2,0.29
-0.1,0.1064,0.03473113553075,0.0765999999999999,-0.18,0.07999999999999999,0.0026219103028387036,CEH9,After_Scrape2,0.18
-0.1,0.0828,0.0480210734698828,0.1064,-0.1,0.0,-0.10809980049141438,CEH9,After_Scrape2,0.1
-0.08,0.0448,0.0851606842163695,0.0828,-0.1,0.020000000000000004,0.06934247404130447,CEH9,After_Scrape2,0.1
-0.2,0.0304,0.0880180561124374,0.0448,-0.08,-0.12000000000000001,0.023825036582856313,CEH9,After_Scrape2,0.08
-0.47,0.072,0.0988404071816598,0.0304,-0.2,-0.26999999999999996,-0.06317146413076324,CEH9,After_Scrape2,0.2
-0.64,0.0494,0.0946305050728842,0.072,-0.47,-0.17000000000000004,-0.06962622897024595,CEH9,After_Scrape2,0.47
-0.82,0.0942,0.0672397287495123,0.0494,-0.64,-0.17999999999999994,-0.10467381662981295,CEH9,After_Scrape2,0.64
-0.81,0.0752,0.0483438039919346,0.0942,-0.82,0.009999999999999898,-0.06942656081930648,CEH9,After_Scrape2,0.82
-0.94,0.049,0.0272394490051505,0.0752,-0.81,-0.1299999999999999,-0.22511311463260747,CEH9,After_Scrape2,0.81
-0.93,0.1192,0.0224852154410495,0.049,-0.94,0.009999999999999898,-0.038748816050476656,CEH9,After_Scrape2,0.94
-0.57,0.0973,0.0140101211804201,0.1192,-0.93,0.3600000000000001,0.1277803107316603,CEH9,After_Scrape2,0.93
-0.41,0.0382,0.0192260797585776,0.0973,-0.57,0.15999999999999998,-0.007800193604433112,CEH9,After_Scrape2,0.57
-0.39,0.0218,0.0353490293272799,0.0382,-0.41,0.019999999999999962,0.03176085690454922,CEH9,After_Scrape2,0.41
-0.59,0.0682,0.0552150687059312,0.0218,-0.39,-0.19999999999999996,-0.09542663190165554,CEH9,After_Scrape2,0.39
-0.78,0.031,0.0771729304951504,0.0682,-0.59,-0.19000000000000006,-0.12972957118743972,CEH9,After_Scrape2,0.59
-0.84,0.0834,0.0982893286794334,0.031,-0.78,-0.05999999999999994,0.14392370979580787,CEH9,After_Scrape2,0.78
-1.01,0.0283999999999999,0.1122005792724127,0.0834,-0.84,-0.17000000000000004,-0.04650927078550565,CEH9,After_Scrape2,0.84
-1.18,0.0264,0.1025614789707804,0.0283999999999999,-1.01,-0.16999999999999993,0.05177312110762661,CEH9,After_Scrape2,1.01
-1.34,0.1485999999999999,0.0664402364352144,0.0264,-1.18,-0.16000000000000014,-0.034549591860402934,CEH9,After_Scrape2,1.18
-1.24,0.074,0.0464380731615376,0.1485999999999999,-1.34,0.10000000000000009,-0.1085842723751394,CEH9,After_Scrape2,1.34
-1.3,0.1840999999999999,0.0278318303644965,0.074,-1.24,-0.06000000000000005,-0.15072710866905717,CEH9,After_Scrape2,1.24
-0.69,0.1416,0.0207287668301382,0.1840999999999999,-1.3,0.6100000000000001,0.24880573272845508,CEH9,After_Scrape2,1.3
-0.27,0.1242,0.0773953132087707,0.1416,-0.69,0.41999999999999993,0.31380448019913043,CEH9,After_Scrape2,0.69
-0.97,0.033,0.067288943689844,0.101,-0.98,0.010000000000000009,-0.064174455739683,NW7,Before,0.98
-0.86,0.0188,0.0956420491911562,0.033,-0.97,0.10999999999999999,0.2658659153574968,NW7,Before,0.97
-1.356666666666667,0.0356,0.0939904832024979,0.0188,-0.86,-0.4966666666666669,-0.3112784497927754,NW7,Before,0.86
-1.1804918032786886,0.0533999999999999,0.0733863082250772,0.0356,-1.356666666666667,0.17617486338797828,0.2714773070610236,NW7,Before,1.356666666666667
-1.01,0.1898,0.0526140923185296,0.0533999999999999,-1.1804918032786886,0.17049180327868863,0.17293416467883013,NW7,Before,1.1804918032786886
-0.68,0.1167,0.0246522999075429,0.1898,-1.01,0.32999999999999996,-0.058299408088678485,NW7,Before,1.01
-0.68,0.0562,0.0183196038696497,0.1167,-0.68,0.0,-0.2310174733480277,NW7,Before,0.68
-0.7075,0.0608,0.0147215099589047,0.0562,-0.68,-0.02749999999999997,-0.12432817829894535,NW7,Before,0.68
-0.645,0.0444,0.0166124252585408,0.0608,-0.7075,0.0625,-0.04057636294729935,NW7,Before,0.7075
-0.6666666666666666,0.0907999999999999,0.0225129067712487,0.0444,-0.645,-0.021666666666666612,-0.0715553249743924,NW7,Before,0.645
-0.588,0.0538,0.0424905250043731,0.0907999999999999,-0.6666666666666666,0.07866666666666666,-0.03203665274198789,NW7,Before,0.6666666666666666
-0.7375,0.1095999999999999,0.0687041946994643,0.0538,-0.588,-0.14950000000000008,-0.10866033516031992,NW7,Before,0.588
-0.645,0.0276,0.0973267070145387,0.1095999999999999,-0.7375,0.09250000000000003,0.07144685696883679,NW7,Before,0.7375
-0.9,0.0108,0.1202802424961417,0.0276,-0.645,-0.255,-0.026127577835186044,NW7,Before,0.645
-1.15,0.088,0.0915104578380378,0.0108,-0.9,-0.2499999999999999,-0.051768417116423215,NW7,Before,0.9
-0.99,0.0772,0.0777344341394993,0.088,-1.15,0.15999999999999992,0.14209082365693895,NW7,Before,1.15
-1.24,0.1234,0.0528993334240696,0.0772,-0.99,-0.25,-0.3031096784531602,NW7,Before,0.99
-1.09,0.1276,0.0292664303684657,0.1234,-1.24,0.1499999999999999,-0.07008581050066742,NW7,Before,1.24
-0.91,0.14,0.0213770163822565,0.1276,-1.09,0.18000000000000005,-0.06930297286941624,NW7,Before,1.09
-0.59,0.0888,0.0229778910931303,0.14,-0.91,0.32000000000000006,0.04530494155942036,NW7,Before,0.91
-0.35,0.0396,0.0199845408706825,0.0888,-0.59,0.24,0.0789930788678139,NW7,Before,0.59
-0.35,0.041,0.0321036715010158,0.0396,-0.35,0.0,-0.015093387941324712,NW7,Before,0.35
-0.62,0.0138,0.0563336632777503,0.041,-0.35,-0.27,-0.22915627875968722,NW7,Before,0.35
-0.79,0.0442,0.0734398122771027,0.0138,-0.62,-0.17000000000000004,-0.023044083047413677,NW7,Before,0.62
-0.94,0.0784,0.0985267510941972,0.0442,-0.79,-0.1499999999999999,-0.013550914339706344,NW7,Before,0.79
-0.99,0.1019,0.0984603551463125,0.0784,-0.94,-0.050000000000000044,0.0054576294741158216,NW7,Before,0.94
-1.08,0.0594,0.0891889998478301,0.1019,-0.99,-0.09000000000000008,-0.11275267063159272,NW7,Before,0.99
-1.16,0.0846,0.0675359486700088,0.0594,-1.08,-0.07999999999999985,-0.05525204461190114,NW7,Before,1.08
-1.14,0.0354,0.048168007028622,0.0846,-1.16,0.020000000000000018,-0.06216780844157416,NW7,Before,1.16
-1.28,0.0897999999999999,0.028836620439711,0.0354,-1.14,-0.14000000000000012,-0.15315542785660835,NW7,Before,1.14
-1.17,0.0968,0.0181051406879666,0.0897999999999999,-1.28,0.1100000000000001,-0.05796575595325835,NW7,Before,1.28
-1.01,0.123,0.0227097244219612,0.0968,-1.17,0.15999999999999992,-0.013250839221644925,NW7,Before,1.17
-0.68,0.0336,0.022589833904041,0.123,-1.01,0.32999999999999996,0.09453429623450088,NW7,Before,1.01
-0.78,0.068,0.0304727259235399,0.0336,-0.68,-0.09999999999999998,-0.10490074507747094,NW7,Before,0.68
-0.79,0.0834,0.0424730827439543,0.068,-0.78,-0.010000000000000009,-0.06685989610612375,NW7,Before,0.78
-0.77,0.0276,0.0891800976690132,0.0834,-0.79,0.020000000000000018,0.040948910286601664,NW7,Before,0.79
-1.07,0.1171,0.0873674554320744,0.0276,-0.77,-0.30000000000000004,-0.1516041958524715,NW7,Before,0.77
-1.04,0.0704,0.1077148751445042,0.1171,-1.07,0.030000000000000027,0.01662177834356987,NW7,Before,1.07
-1.29,0.0844,0.0947644133912385,0.0704,-1.04,-0.25,-0.18467209940232668,NW7,Before,1.04
-1.3,0.1184,0.0672619701143894,0.0844,-1.29,-0.010000000000000009,-0.04500756806804371,NW7,Before,1.29
-1.37,0.1646,0.043740958938355,0.1184,-1.3,-0.07000000000000006,-0.24287633249309673,NW7,Before,1.3
-0.78,0.0812,0.0263467047293652,0.1646,-1.37,0.5900000000000001,0.26540195190233173,NW7,Before,1.37
-0.71,0.068,0.0140941298114121,0.0812,-0.78,0.07000000000000006,-0.08744782076331756,NW7,Before,0.78
-0.62,0.0802,0.0141823272466896,0.068,-0.71,0.08999999999999997,-0.03603496533201244,NW7,Before,0.71
-0.53,0.0084,0.0165519135929996,0.0802,-0.62,0.08999999999999997,-0.059074752748828556,NW7,Before,0.62
-0.7,0.026,0.0318459681234241,0.0084,-0.53,-0.16999999999999993,-0.11198467505892137,NW7,Before,0.53
-0.84,0.052,0.0501860465707873,0.026,-0.7,-0.14,-0.078736744906238,NW7,Before,0.7
-0.91,0.0434,0.0723824277335579,0.052,-0.84,-0.07000000000000006,-0.01591234936842595,NW7,Before,0.84
-1.09,0.0448,0.1005128451103718,0.0434,-0.91,-0.18000000000000005,-0.03680388220557018,NW7,Before,0.91
-1.27,0.1043,0.1060374420769479,0.0448,-1.09,-0.17999999999999994,-0.02660422181759914,NW7,Before,1.09
-1.36,0.1082,0.093938647450888,0.1043,-1.27,-0.09000000000000008,-0.10681129993849672,NW7,Before,1.27
-1.41,0.0288,0.0674184121942515,0.1082,-1.36,-0.04999999999999982,-0.14087454053310774,NW7,Before,1.36
-1.52,0.0824,0.0511075756662561,0.0288,-1.41,-0.1100000000000001,-0.05310105818422188,NW7,Before,1.41
-1.62,0.2056,0.0293763013627957,0.0824,-1.52,-0.10000000000000009,-0.22291676672300534,NW7,Before,1.52
