Date,Control,Zone,BACI_raw,BACI_corrected,CWB
2017-04-01,Forest,Impact,0.10599999999999987,0.2557487032046579,-80.72116038919756
2017-05-01,Forest,Impact,0.1259999999999999,0.24760041238080754,-150.34851880032014
2017-06-01,Forest,Impact,0.11999999999999966,0.2484181847788709,-137.660026285473
2017-07-01,Forest,Impact,0.1459999999999999,0.2575914929618848,-180.59914863310058
2017-08-01,Forest,Impact,0.1479999999999999,0.2398543832774194,-230.50808261491147
2017-09-01,Forest,Impact,0.18199999999999994,0.27601063622596,-228.80812020151174
2017-10-01,Forest,Impact,0.20999999999999996,0.3035562423601418,-233.15306937998383
2017-11-01,Forest,Impact,0.16799999999999993,0.28856428287043423,-172.8703597198613
2017-12-01,Forest,Impact,0.18199999999999994,0.3300443447792114,-129.3307617859835
2018-01-01,Forest,Impact,0.19199999999999995,0.37152365569066637,-75.8592394294966
2018-02-01,Forest,Impact,0.20199999999999974,0.4001753617266509,-45.21779136565999
2018-03-01,Forest,Impact,0.11999999999999988,0.3501526363545836,9.387161965610119
2018-04-01,Forest,Impact,0.08599999999999985,0.31705974222654654,8.44745797722923
2018-05-01,Forest,Impact,0.09999999999999987,0.294947441555402,-58.295560386007466
2018-06-01,Forest,Impact,0.13800000000000012,0.2707790783866522,-171.49454100653168
2018-07-01,Forest,Impact,0.1659999999999997,0.2525257897545689,-256.28609694140977
2018-08-01,Forest,Impact,0.14199999999999968,0.18793173424081094,-331.0879604572564
2018-09-01,Forest,Impact,0.1869836065573771,0.235897327005719,-328.3348727928516
2018-10-01,Forest,Impact,0.30400000000000005,0.37391556754709987,-293.42834321579244
2018-11-01,Forest,Impact,0.31599999999999984,0.44001015522148235,-199.70702725724306
2018-12-01,Forest,Impact,0.31799999999999984,0.4833736349603207,-128.56165259526716
2019-01-01,Forest,Impact,0.22199999999999998,0.38993396445257794,-126.55901322024636
2019-02-01,Forest,Impact,0.236,0.40904434768940534,-120.01788696447355
2019-03-01,Forest,Impact,0.266,0.46445624324237644,-77.09774100729163
2019-04-01,Forest,Impact,0.20000000000000018,0.3983759017922666,-79.79486549169302
2019-05-01,Forest,Impact,0.21799999999999997,0.39121572335561294,-127.0457209217107
2019-06-01,Forest,Impact,0.32199999999999984,0.4687787973641244,-176.6512736763688
2019-12-01,Forest,Impact,0.4039999999999999,0.5627580510708899,-170.4087027940527
2020-01-01,Forest,Impact,0.3620000000000001,0.5414016356202543,-136.22218650556658
2020-02-01,Forest,Impact,0.34399999999999986,0.5653102983766429,-64.18890770619566
2020-03-01,Forest,Impact,0.25,0.4625941178000112,-82.09098120698795
2020-04-01,Forest,Impact,0.22799999999999998,0.40781524314846573,-142.98368853764524
2020-05-01,Forest,Impact,0.22399999999999998,0.3551465297252231,-232.07412395671582
2020-06-01,Forest,Impact,0.2160000000000002,0.3271653958400677,-270.1899079793071
2020-07-01,Forest,Impact,0.18199999999999994,0.2856758092277749,-285.9913285333953
2020-08-01,Forest,Impact,0.30800000000000005,0.41496605339312254,-282.68961529573807
2020-09-01,Forest,Impact,0.28400000000000003,0.3784010506721664,-307.60645632886445
2020-10-01,Forest,Impact,0.2959999999999998,0.4215547182623776,-254.63210986194065
2020-11-01,Forest,Impact,0.29400000000000004,0.44178434292132207,-217.62282082013434
2020-12-01,Forest,Impact,0.2660000000000001,0.48002678010545113,-102.19884135908062
2021-01-01,Forest,Impact,0.10199999999999998,0.3618093227097012,-23.270981257427806
2021-02-01,Forest,Impact,-0.08200000000000002,0.2084804096054843,28.762095301732003
2021-03-01,Forest,Impact,-0.13,0.15774518710640006,21.587090800916716
2021-04-01,Forest,Impact,-0.11199999999999988,0.15475229793600637,-18.32937608899157
2021-05-01,Forest,Impact,-0.11399999999999999,0.16835007960243864,6.959207152796338
2021-06-01,Forest,Impact,-0.05999999999999994,0.17471411613356155,-80.37557138016355
2021-07-01,Forest,Impact,-0.03400000000000003,0.14141920641218078,-188.37809937535383
2021-08-01,Forest,Impact,-0.028000000000000025,0.11094889597728363,-255.8406811290709
2021-09-01,Forest,Impact,-0.038000000000000256,0.10198548285314656,-256.5499398420301
2021-10-01,Forest,Impact,-0.039999999999999925,0.17520290249825327,-125.15263423408436
2021-11-01,Forest,Impact,0.03200000000000003,0.24810080831456882,-126.10871212515124
2021-12-01,Forest,Impact,-0.09200000000000008,0.16035224847742763,-64.06154749065733
2022-01-01,Forest,Impact,-0.05399999999999994,0.19321568495916183,-75.75754016415291
2022-02-01,Forest,Impact,-0.10199999999999987,0.17168201581356046,-31.207925540342103
2022-03-01,Forest,Impact,-0.07599999999999996,0.18758520877080842,-51.4847930682098
2022-04-01,Forest,Impact,-0.08599999999999985,0.16836818771505532,-70.44302601439888
2022-05-01,Forest,Impact,-0.09200000000000008,0.13750972117074187,-117.15690630494417
2022-06-01,Forest,Impact,-0.028000000000000025,0.15517607327200422,-202.1738740300881
2022-07-01,Forest,Impact,0.010000000000000009,0.13166485054938534,-314.1209100581686
2022-08-01,Forest,Impact,0.08799999999999986,0.16683320355273001,-392.9051522243612
2022-09-01,Forest,Impact,0.05799999999999983,0.14217399114888962,-385.95396121433606
2022-10-01,Forest,Impact,0.11799999999999988,0.22890568648220672,-340.8496696894682
2022-11-01,Forest,Impact,0.2799999999999998,0.43538934420102815,-264.2335145958677
2023-01-01,Forest,Impact,0.274,0.4912031519381828,-159.2455741693579
2023-02-01,Forest,Impact,0.19399999999999995,0.4030477743473748,-176.31433519835727
2023-03-01,Forest,Impact,0.1080000000000001,0.34657586580500366,-126.06834320688246
2023-04-01,Forest,Impact,0.16200000000000014,0.3872260446570276,-152.38197367724604
2023-05-01,Forest,Impact,0.19199999999999995,0.3798153071251764,-221.43589967148802
2023-06-01,Forest,Impact,0.19200000000000017,0.32248456167889017,-326.025075649956
2023-07-01,Forest,Impact,0.17000000000000015,0.2972087215237769,-334.3270334748985
2023-08-01,Forest,Impact,0.27000000000000024,0.3998244080602559,-332.2258717767726
