Easting,Northing,Thickness_m
242100,363100.0,10.112106233762937
242150,363100.0,10.36222836556733
242200,363100.0,10.692997623689877
242250,363100.0,10.43200791370945
242300,363100.0,9.945010262543542
242350,363100.0,9.61430539383649
242400,363100.0,9.353945942921749
242450,363100.0,9.124895303478127
242500,363100.0,8.921009440286358
242550,363100.0,8.782881153626915
242600,363100.0,8.716761373521036
242650,363100.0,8.623090503390213
242700,363100.0,8.429843804047527
242750,363100.0,8.528654381700038
242800,363100.0,8.657306005313991
242850,363100.0,8.740227750239946
242900,363100.0,8.818368529815716
242950,363100.0,8.893655483927589
243000,363100.0,8.96085063562349
243050,363100.0,9.018194710647283
243100,363100.0,9.067162394046113
243150,363100.0,9.110186719502227
243200,363100.0,9.149389164853291
243250,363100.0,9.1861338660449
243300,363100.0,9.221065657327173
243350,363100.0,9.254401188492167
243400,363100.0,9.286211629791794
243450,363100.0,9.316565896249282
243500,363100.0,9.3455597333791
243550,363100.0,9.373298887260846
243600,363100.0,9.399879379206311
243650,363100.0,9.425378557121238
243700,363100.0,9.449855711497802
243750,363100.0,9.473357213245393
243800,363100.0,9.495922181652643
240550,363150.0,12.008181384188806
240600,363150.0,12.002309384981485
240650,363150.0,12.003597912346903
240700,363150.0,12.018019785702272
240750,363150.0,12.050922097237619
240800,363150.0,12.103225835487441
240850,363150.0,12.170847243471593
240900,363150.0,12.249120328412339
240950,363150.0,12.33798981005823
241000,363150.0,12.445182990879024
241050,363150.0,12.588059063401806
241100,363150.0,12.773028632288588
241150,363150.0,12.840737166266372
241200,363150.0,12.769646340943583
241250,363150.0,12.787029666668605
241300,363150.0,12.615713617073853
241350,363150.0,12.340177323724978
241400,363150.0,12.15118283081595
241450,363150.0,12.004427860418474
241500,363150.0,11.863710276466916
241550,363150.0,11.72089523715254
241600,363150.0,11.581930393318272
241650,363150.0,11.44949244017619
241700,363150.0,11.3111359817633
241750,363150.0,11.148604551324883
241800,363150.0,10.968321563998275
241850,363150.0,10.780248679405677
241900,363150.0,10.574105280049828
241950,363150.0,10.317588952840328
242000,363150.0,9.963536445254318
242050,363150.0,9.910110149206474
242100,363150.0,10.14346383106619
242150,363150.0,10.436067989958953
242200,363150.0,11.88627606596968
242250,363150.0,10.801885191956481
242300,363150.0,9.962167373394319
242350,363150.0,9.603176634255627
242400,363150.0,9.345206335941924
242450,363150.0,9.1031325303115
242500,363150.0,8.794173696629198
242550,363150.0,8.509161875977652
242600,363150.0,8.647829148043451
242650,363150.0,8.605652462638377
242700,363150.0,8.538434198536317
242750,363150.0,8.526573630900762
242800,363150.0,8.564732579607979
242850,363150.0,8.637107287371405
242900,363150.0,8.737268883819263
242950,363150.0,8.837252842405542
243000,363150.0,8.918871846996861
243050,363150.0,8.982256168678708
243100,363150.0,9.033237685987006
243150,363150.0,9.07708094808079
243200,363150.0,9.117364615653692
243250,363150.0,9.155846477376967
243300,363150.0,9.192908017930709
243350,363150.0,9.228391826896008
243400,363150.0,9.262167131727239
243450,363150.0,9.294267351854323
243500,363150.0,9.32482745046728
243550,363150.0,9.354001292612862
243600,363150.0,9.38191640524629
243650,363150.0,9.408663627478358
243700,363150.0,9.434304832569989
243750,363150.0,9.458885174535814
243800,363150.0,9.482443076598674
240450,363200.0,12.073826295860895
240500,363200.0,12.055966016943167
240550,363200.0,12.036614337447961
240600,363200.0,12.017278707148467
240650,363200.0,12.003601493543012
240700,363200.0,12.007718288990661
240750,363200.0,12.044057602021287
240800,363200.0,12.115972952419316
240850,363200.0,12.211174782203843
240900,363200.0,12.316149423408886
240950,363200.0,12.429280653575212
241000,363200.0,12.56570738947903
241050,363200.0,12.773043741476162
241100,363200.0,13.27103011679088
241150,363200.0,13.615035282591872
241200,363200.0,13.069281220287381
241250,363200.0,13.661667154647088
241300,363200.0,13.075508343857798
241350,363200.0,12.519932537605293
241400,363200.0,12.3039874628241
241450,363200.0,12.145471852637021
241500,363200.0,11.96931039965868
241550,363200.0,11.779723430355157
241600,363200.0,11.589917776770678
241650,363200.0,11.394775571476988
241700,363200.0,11.19491993858234
241750,363200.0,11.024965973964383
241800,363200.0,10.892529865477194
241850,363200.0,10.750876722081545
